ID	SystemCode	MAPP
827	L	Integrin-mediated cell adhesion:WP185
826	L	Integrin-mediated cell adhesion:WP185
823	L	Integrin-mediated cell adhesion:WP185
5605	L	Integrin-mediated cell adhesion:WP185
5604	L	Integrin-mediated cell adhesion:WP185
3678	L	Integrin-mediated cell adhesion:WP185
5606	L	Integrin-mediated cell adhesion:WP185
11132	L	Integrin-mediated cell adhesion:WP185
11131	L	Integrin-mediated cell adhesion:WP185
5602	L	Integrin-mediated cell adhesion:WP185
3672	L	Integrin-mediated cell adhesion:WP185
3673	L	Integrin-mediated cell adhesion:WP185
3676	L	Integrin-mediated cell adhesion:WP185
5608	L	Integrin-mediated cell adhesion:WP185
3674	L	Integrin-mediated cell adhesion:WP185
3675	L	Integrin-mediated cell adhesion:WP185
1398	L	Integrin-mediated cell adhesion:WP185
6300	L	Integrin-mediated cell adhesion:WP185
8516	L	Integrin-mediated cell adhesion:WP185
8515	L	Integrin-mediated cell adhesion:WP185
3265	L	Integrin-mediated cell adhesion:WP185
10753	L	Integrin-mediated cell adhesion:WP185
7145	L	Integrin-mediated cell adhesion:WP185
5879	L	Integrin-mediated cell adhesion:WP185
3611	L	Integrin-mediated cell adhesion:WP185
2889	L	Integrin-mediated cell adhesion:WP185
3694	L	Integrin-mediated cell adhesion:WP185
53358	L	Integrin-mediated cell adhesion:WP185
859	L	Integrin-mediated cell adhesion:WP185
7791	L	Integrin-mediated cell adhesion:WP185
7094	L	Integrin-mediated cell adhesion:WP185
857	L	Integrin-mediated cell adhesion:WP185
2885	L	Integrin-mediated cell adhesion:WP185
3690	L	Integrin-mediated cell adhesion:WP185
3691	L	Integrin-mediated cell adhesion:WP185
3693	L	Integrin-mediated cell adhesion:WP185
858	L	Integrin-mediated cell adhesion:WP185
3695	L	Integrin-mediated cell adhesion:WP185
3696	L	Integrin-mediated cell adhesion:WP185
7410	L	Integrin-mediated cell adhesion:WP185
7414	L	Integrin-mediated cell adhesion:WP185
5906	L	Integrin-mediated cell adhesion:WP185
22801	L	Integrin-mediated cell adhesion:WP185
5894	L	Integrin-mediated cell adhesion:WP185
3689	L	Integrin-mediated cell adhesion:WP185
3688	L	Integrin-mediated cell adhesion:WP185
3683	L	Integrin-mediated cell adhesion:WP185
3682	L	Integrin-mediated cell adhesion:WP185
3681	L	Integrin-mediated cell adhesion:WP185
3680	L	Integrin-mediated cell adhesion:WP185
3687	L	Integrin-mediated cell adhesion:WP185
5607	L	Integrin-mediated cell adhesion:WP185
3685	L	Integrin-mediated cell adhesion:WP185
3684	L	Integrin-mediated cell adhesion:WP185
726	L	Integrin-mediated cell adhesion:WP185
3679	L	Integrin-mediated cell adhesion:WP185
7408	L	Integrin-mediated cell adhesion:WP185
10000	L	Integrin-mediated cell adhesion:WP185
5296	L	Integrin-mediated cell adhesion:WP185
5881	L	Integrin-mediated cell adhesion:WP185
5880	L	Integrin-mediated cell adhesion:WP185
5058	L	Integrin-mediated cell adhesion:WP185
9815	L	Integrin-mediated cell adhesion:WP185
1445	L	Integrin-mediated cell adhesion:WP185
85366	L	Integrin-mediated cell adhesion:WP185
207	L	Integrin-mediated cell adhesion:WP185
208	L	Integrin-mediated cell adhesion:WP185
6464	L	Integrin-mediated cell adhesion:WP185
6414	L	Integrin-mediated cell adhesion:WP185
2534	L	Integrin-mediated cell adhesion:WP185
1544	L	Aflatoxin B1 metabolism:WP699
2052	L	Aflatoxin B1 metabolism:WP699
22977	L	Aflatoxin B1 metabolism:WP699
8574	L	Aflatoxin B1 metabolism:WP699
1576	L	Aflatoxin B1 metabolism:WP699
2952	L	Aflatoxin B1 metabolism:WP699
1128	L	Monoamine GPCRs:WP58
150	L	Monoamine GPCRs:WP58
153	L	Monoamine GPCRs:WP58
152	L	Monoamine GPCRs:WP58
155	L	Monoamine GPCRs:WP58
154	L	Monoamine GPCRs:WP58
1129	L	Monoamine GPCRs:WP58
3274	L	Monoamine GPCRs:WP58
94018	L	Monoamine GPCRs:WP58
1814	L	Monoamine GPCRs:WP58
1815	L	Monoamine GPCRs:WP58
1816	L	Monoamine GPCRs:WP58
1812	L	Monoamine GPCRs:WP58
1813	L	Monoamine GPCRs:WP58
3360	L	Monoamine GPCRs:WP58
3361	L	Monoamine GPCRs:WP58
3362	L	Monoamine GPCRs:WP58
3363	L	Monoamine GPCRs:WP58
146	L	Monoamine GPCRs:WP58
147	L	Monoamine GPCRs:WP58
151	L	Monoamine GPCRs:WP58
1133	L	Monoamine GPCRs:WP58
1132	L	Monoamine GPCRs:WP58
1131	L	Monoamine GPCRs:WP58
148	L	Monoamine GPCRs:WP58
3355	L	Monoamine GPCRs:WP58
3354	L	Monoamine GPCRs:WP58
3357	L	Monoamine GPCRs:WP58
3356	L	Monoamine GPCRs:WP58
3351	L	Monoamine GPCRs:WP58
3350	L	Monoamine GPCRs:WP58
3352	L	Monoamine GPCRs:WP58
3269	L	Monoamine GPCRs:WP58
3358	L	Monoamine GPCRs:WP58
10062	L	Adipogenesis:WP236
3479	L	Adipogenesis:WP236
5740	L	Adipogenesis:WP236
6720	L	Adipogenesis:WP236
4023	L	Adipogenesis:WP236
5468	L	Adipogenesis:WP236
3572	L	Adipogenesis:WP236
28999	L	Adipogenesis:WP236
6095	L	Adipogenesis:WP236
10891	L	Adipogenesis:WP236
26580	L	Adipogenesis:WP236
8651	L	Adipogenesis:WP236
1675	L	Adipogenesis:WP236
80339	L	Adipogenesis:WP236
56729	L	Adipogenesis:WP236
1316	L	Adipogenesis:WP236
9370	L	Adipogenesis:WP236
123	L	Adipogenesis:WP236
5465	L	Adipogenesis:WP236
7040	L	Adipogenesis:WP236
5467	L	Adipogenesis:WP236
9021	L	Adipogenesis:WP236
1499	L	Adipogenesis:WP236
7124	L	Adipogenesis:WP236
1959	L	Adipogenesis:WP236
5618	L	Adipogenesis:WP236
5106	L	Adipogenesis:WP236
3569	L	Adipogenesis:WP236
6258	L	Adipogenesis:WP236
5914	L	Adipogenesis:WP236
6319	L	Adipogenesis:WP236
6256	L	Adipogenesis:WP236
8609	L	Adipogenesis:WP236
2908	L	Adipogenesis:WP236
4208	L	Adipogenesis:WP236
4209	L	Adipogenesis:WP236
8321	L	Adipogenesis:WP236
4207	L	Adipogenesis:WP236
4205	L	Adipogenesis:WP236
4282	L	Adipogenesis:WP236
2308	L	Adipogenesis:WP236
2303	L	Adipogenesis:WP236
6667	L	Adipogenesis:WP236
6517	L	Adipogenesis:WP236
2662	L	Adipogenesis:WP236
81029	L	Adipogenesis:WP236
23175	L	Adipogenesis:WP236
10135	L	Adipogenesis:WP236
3667	L	Adipogenesis:WP236
3952	L	Adipogenesis:WP236
8204	L	Adipogenesis:WP236
5008	L	Adipogenesis:WP236
3668	L	Adipogenesis:WP236
7025	L	Adipogenesis:WP236
1385	L	Adipogenesis:WP236
3159	L	Adipogenesis:WP236
6424	L	Adipogenesis:WP236
1647	L	Adipogenesis:WP236
6778	L	Adipogenesis:WP236
3399	L	Adipogenesis:WP236
6776	L	Adipogenesis:WP236
6777	L	Adipogenesis:WP236
1649	L	Adipogenesis:WP236
6772	L	Adipogenesis:WP236
6773	L	Adipogenesis:WP236
3091	L	Adipogenesis:WP236
64900	L	Adipogenesis:WP236
2487	L	Adipogenesis:WP236
649	L	Adipogenesis:WP236
434	L	Adipogenesis:WP236
83881	L	Adipogenesis:WP236
10658	L	Adipogenesis:WP236
1874	L	Adipogenesis:WP236
10555	L	Adipogenesis:WP236
6927	L	Adipogenesis:WP236
1879	L	Adipogenesis:WP236
1271	L	Adipogenesis:WP236
183	L	Adipogenesis:WP236
56603	L	Adipogenesis:WP236
2688	L	Adipogenesis:WP236
650	L	Adipogenesis:WP236
651	L	Adipogenesis:WP236
652	L	Adipogenesis:WP236
7291	L	Adipogenesis:WP236
196	L	Adipogenesis:WP236
2626	L	Adipogenesis:WP236
2624	L	Adipogenesis:WP236
2625	L	Adipogenesis:WP236
7350	L	Adipogenesis:WP236
7480	L	Adipogenesis:WP236
1592	L	Adipogenesis:WP236
1869	L	Adipogenesis:WP236
8471	L	Adipogenesis:WP236
5105	L	Adipogenesis:WP236
5346	L	Adipogenesis:WP236
1026	L	Adipogenesis:WP236
57761	L	Adipogenesis:WP236
8660	L	Adipogenesis:WP236
6774	L	Adipogenesis:WP236
3991	L	Adipogenesis:WP236
10499	L	Adipogenesis:WP236
6695	L	Adipogenesis:WP236
9612	L	Adipogenesis:WP236
9611	L	Adipogenesis:WP236
4088	L	Adipogenesis:WP236
3630	L	Adipogenesis:WP236
5054	L	Adipogenesis:WP236
4616	L	Adipogenesis:WP236
1050	L	Adipogenesis:WP236
1051	L	Adipogenesis:WP236
1052	L	Adipogenesis:WP236
4692	L	Adipogenesis:WP236
4000	L	Adipogenesis:WP236
5925	L	Adipogenesis:WP236
2034	L	Adipogenesis:WP236
3977	L	Adipogenesis:WP236
3976	L	Adipogenesis:WP236
7471	L	Adipogenesis:WP236
55847	L	Adipogenesis:WP236
1855	L	Adipogenesis:WP236
10269	L	Adipogenesis:WP236
2971	L	Adipogenesis:WP236
8788	L	Adipogenesis:WP236
4154	L	Adipogenesis:WP236
355	L	Adipogenesis:WP236
5934	L	Adipogenesis:WP236
5933	L	Adipogenesis:WP236
688	L	Adipogenesis:WP236
8648	L	Adipogenesis:WP236
9663	L	Adipogenesis:WP236
25937	L	Adipogenesis:WP236
8389	L	GPCRs, Other:WP117
8387	L	GPCRs, Other:WP117
138883	L	GPCRs, Other:WP117
2840	L	GPCRs, Other:WP117
2841	L	GPCRs, Other:WP117
54112	L	GPCRs, Other:WP117
135	L	GPCRs, Other:WP117
9289	L	GPCRs, Other:WP117
9288	L	GPCRs, Other:WP117
9287	L	GPCRs, Other:WP117
79541	L	GPCRs, Other:WP117
27202	L	GPCRs, Other:WP117
2911	L	GPCRs, Other:WP117
2918	L	GPCRs, Other:WP117
2925	L	GPCRs, Other:WP117
221395	L	GPCRs, Other:WP117
1951	L	GPCRs, Other:WP117
1952	L	GPCRs, Other:WP117
10888	L	GPCRs, Other:WP117
2492	L	GPCRs, Other:WP117
53829	L	GPCRs, Other:WP117
2798	L	GPCRs, Other:WP117
128674	L	GPCRs, Other:WP117
26245	L	GPCRs, Other:WP117
23284	L	GPCRs, Other:WP117
2149	L	GPCRs, Other:WP117
1129	L	GPCRs, Other:WP117
23266	L	GPCRs, Other:WP117
57191	L	GPCRs, Other:WP117
53831	L	GPCRs, Other:WP117
3579	L	GPCRs, Other:WP117
3577	L	GPCRs, Other:WP117
441295	L	GPCRs, Other:WP117
26492	L	GPCRs, Other:WP117
26494	L	GPCRs, Other:WP117
1234	L	GPCRs, Other:WP117
64582	L	GPCRs, Other:WP117
1231	L	GPCRs, Other:WP117
1131	L	GPCRs, Other:WP117
2837	L	GPCRs, Other:WP117
2833	L	GPCRs, Other:WP117
283383	L	GPCRs, Other:WP117
401428	L	GPCRs, Other:WP117
393046	L	GPCRs, Other:WP117
3356	L	GPCRs, Other:WP117
29929	L	GPCRs, Other:WP117
391632	L	GPCRs, Other:WP117
5032	L	GPCRs, Other:WP117
390756	L	GPCRs, Other:WP117
83873	L	GPCRs, Other:WP117
26537	L	GPCRs, Other:WP117
1909	L	GPCRs, Other:WP117
6608	L	GPCRs, Other:WP117
9038	L	GPCRs, Other:WP117
1901	L	GPCRs, Other:WP117
CNR1	L	GPCRs, Other:WP117
3363	L	GPCRs, Other:WP117
84539	L	GPCRs, Other:WP117
84059	L	GPCRs, Other:WP117
8594	L	GPCRs, Other:WP117
29933	L	GPCRs, Other:WP117
56413	L	GPCRs, Other:WP117
118442	L	GPCRs, Other:WP117
59352	L	GPCRs, Other:WP117
59350	L	GPCRs, Other:WP117
9620	L	GPCRs, Other:WP117
4935	L	GPCRs, Other:WP117
6752	L	GPCRs, Other:WP117
27239	L	GPCRs, Other:WP117
2692	L	GPCRs, Other:WP117
887	L	GPCRs, Other:WP117
154	L	GPCRs, Other:WP117
59340	L	GPCRs, Other:WP117
168188	L	GPCRs, Other:WP117
30817	L	GPCRs, Other:WP117
9596	L	GPCRs, Other:WP117
26648	L	GPCRs, Other:WP117
4923	L	GPCRs, Other:WP117
26211	L	GPCRs, Other:WP117
26212	L	GPCRs, Other:WP117
11245	L	GPCRs, Other:WP117
26651	L	GPCRs, Other:WP117
146	L	GPCRs, Other:WP117
1814	L	GPCRs, Other:WP117
84658	L	GPCRs, Other:WP117
140	L	GPCRs, Other:WP117
1815	L	GPCRs, Other:WP117
51289	L	GPCRs, Other:WP117
8390	L	GPCRs, Other:WP117
8392	L	GPCRs, Other:WP117
3355	L	GPCRs, Other:WP117
26343	L	GPCRs, Other:WP117
5737	L	GPCRs, Other:WP117
390885	L	GPCRs, Other:WP117
144124	L	GPCRs, Other:WP117
1880	L	GPCRs, Other:WP117
9290	L	GPCRs, Other:WP117
341276	L	GPCRs, Other:WP117
81370	L	GPCRs, Other:WP117
4994	L	GPCRs, Other:WP117
4992	L	GPCRs, Other:WP117
2532	L	GPCRs, Other:WP117
4086	L	Id Signaling Pathway:WP53
4088	L	Id Signaling Pathway:WP53
4089	L	Id Signaling Pathway:WP53
9242	L	Id Signaling Pathway:WP53
4618	L	Id Signaling Pathway:WP53
5079	L	Id Signaling Pathway:WP53
6929	L	Id Signaling Pathway:WP53
7015	L	Id Signaling Pathway:WP53
5076	L	Id Signaling Pathway:WP53
4617	L	Id Signaling Pathway:WP53
959	L	Id Signaling Pathway:WP53
2321	L	Id Signaling Pathway:WP53
4803	L	Id Signaling Pathway:WP53
7050	L	Id Signaling Pathway:WP53
3791	L	Id Signaling Pathway:WP53
3479	L	Id Signaling Pathway:WP53
5925	L	Id Signaling Pathway:WP53
654	L	Id Signaling Pathway:WP53
5934	L	Id Signaling Pathway:WP53
650	L	Id Signaling Pathway:WP53
1017	L	Id Signaling Pathway:WP53
659	L	Id Signaling Pathway:WP53
890	L	Id Signaling Pathway:WP53
3667	L	Id Signaling Pathway:WP53
4090	L	Id Signaling Pathway:WP53
898	L	Id Signaling Pathway:WP53
3480	L	Id Signaling Pathway:WP53
467	L	Id Signaling Pathway:WP53
3932	L	Id Signaling Pathway:WP53
3400	L	Id Signaling Pathway:WP53
7849	L	Id Signaling Pathway:WP53
6720	L	Id Signaling Pathway:WP53
6934	L	Id Signaling Pathway:WP53
1499	L	Id Signaling Pathway:WP53
6938	L	Id Signaling Pathway:WP53
4790	L	Id Signaling Pathway:WP53
94	L	Id Signaling Pathway:WP53
3280	L	Id Signaling Pathway:WP53
3428	L	Id Signaling Pathway:WP53
3397	L	Id Signaling Pathway:WP53
4654	L	Id Signaling Pathway:WP53
3399	L	Id Signaling Pathway:WP53
3398	L	Id Signaling Pathway:WP53
5710	L	Id Signaling Pathway:WP53
2002	L	Id Signaling Pathway:WP53
4656	L	Id Signaling Pathway:WP53
5933	L	Id Signaling Pathway:WP53
7422	L	Id Signaling Pathway:WP53
2004	L	Id Signaling Pathway:WP53
2005	L	Id Signaling Pathway:WP53
5970	L	Id Signaling Pathway:WP53
1950	L	Id Signaling Pathway:WP53
1269	L	GPCRs, Class A Rhodopsin-like:WP455
1268	L	GPCRs, Class A Rhodopsin-like:WP455
2848	L	GPCRs, Class A Rhodopsin-like:WP455
8388	L	GPCRs, Class A Rhodopsin-like:WP455
8387	L	GPCRs, Class A Rhodopsin-like:WP455
8386	L	GPCRs, Class A Rhodopsin-like:WP455
8385	L	GPCRs, Class A Rhodopsin-like:WP455
2845	L	GPCRs, Class A Rhodopsin-like:WP455
8383	L	GPCRs, Class A Rhodopsin-like:WP455
2843	L	GPCRs, Class A Rhodopsin-like:WP455
2840	L	GPCRs, Class A Rhodopsin-like:WP455
2841	L	GPCRs, Class A Rhodopsin-like:WP455
26476	L	GPCRs, Class A Rhodopsin-like:WP455
136	L	GPCRs, Class A Rhodopsin-like:WP455
135	L	GPCRs, Class A Rhodopsin-like:WP455
390892	L	GPCRs, Class A Rhodopsin-like:WP455
3350	L	GPCRs, Class A Rhodopsin-like:WP455
10692	L	GPCRs, Class A Rhodopsin-like:WP455
7932	L	GPCRs, Class A Rhodopsin-like:WP455
2846	L	GPCRs, Class A Rhodopsin-like:WP455
26701	L	GPCRs, Class A Rhodopsin-like:WP455
26707	L	GPCRs, Class A Rhodopsin-like:WP455
9283	L	GPCRs, Class A Rhodopsin-like:WP455
4142	L	GPCRs, Class A Rhodopsin-like:WP455
5029	L	GPCRs, Class A Rhodopsin-like:WP455
79541	L	GPCRs, Class A Rhodopsin-like:WP455
4985	L	GPCRs, Class A Rhodopsin-like:WP455
2151	L	GPCRs, Class A Rhodopsin-like:WP455
4987	L	GPCRs, Class A Rhodopsin-like:WP455
2652	L	GPCRs, Class A Rhodopsin-like:WP455
4988	L	GPCRs, Class A Rhodopsin-like:WP455
2844	L	GPCRs, Class A Rhodopsin-like:WP455
27202	L	GPCRs, Class A Rhodopsin-like:WP455
9934	L	GPCRs, Class A Rhodopsin-like:WP455
4888	L	GPCRs, Class A Rhodopsin-like:WP455
4889	L	GPCRs, Class A Rhodopsin-like:WP455
2847	L	GPCRs, Class A Rhodopsin-like:WP455
719	L	GPCRs, Class A Rhodopsin-like:WP455
2842	L	GPCRs, Class A Rhodopsin-like:WP455
2853	L	GPCRs, Class A Rhodopsin-like:WP455
2852	L	GPCRs, Class A Rhodopsin-like:WP455
84636	L	GPCRs, Class A Rhodopsin-like:WP455
2854	L	GPCRs, Class A Rhodopsin-like:WP455
4886	L	GPCRs, Class A Rhodopsin-like:WP455
4887	L	GPCRs, Class A Rhodopsin-like:WP455
54329	L	GPCRs, Class A Rhodopsin-like:WP455
6915	L	GPCRs, Class A Rhodopsin-like:WP455
10886	L	GPCRs, Class A Rhodopsin-like:WP455
10888	L	GPCRs, Class A Rhodopsin-like:WP455
10936	L	GPCRs, Class A Rhodopsin-like:WP455
390756	L	GPCRs, Class A Rhodopsin-like:WP455
6010	L	GPCRs, Class A Rhodopsin-like:WP455
56923	L	GPCRs, Class A Rhodopsin-like:WP455
2492	L	GPCRs, Class A Rhodopsin-like:WP455
53829	L	GPCRs, Class A Rhodopsin-like:WP455
2859	L	GPCRs, Class A Rhodopsin-like:WP455
3363	L	GPCRs, Class A Rhodopsin-like:WP455
29909	L	GPCRs, Class A Rhodopsin-like:WP455
10800	L	GPCRs, Class A Rhodopsin-like:WP455
2149	L	GPCRs, Class A Rhodopsin-like:WP455
10803	L	GPCRs, Class A Rhodopsin-like:WP455
1128	L	GPCRs, Class A Rhodopsin-like:WP455
1129	L	GPCRs, Class A Rhodopsin-like:WP455
4923	L	GPCRs, Class A Rhodopsin-like:WP455
23596	L	GPCRs, Class A Rhodopsin-like:WP455
134	L	GPCRs, Class A Rhodopsin-like:WP455
94233	L	GPCRs, Class A Rhodopsin-like:WP455
1236	L	GPCRs, Class A Rhodopsin-like:WP455
3274	L	GPCRs, Class A Rhodopsin-like:WP455
2828	L	GPCRs, Class A Rhodopsin-like:WP455
2829	L	GPCRs, Class A Rhodopsin-like:WP455
2825	L	GPCRs, Class A Rhodopsin-like:WP455
2826	L	GPCRs, Class A Rhodopsin-like:WP455
2827	L	GPCRs, Class A Rhodopsin-like:WP455
3579	L	GPCRs, Class A Rhodopsin-like:WP455
1232	L	GPCRs, Class A Rhodopsin-like:WP455
53836	L	GPCRs, Class A Rhodopsin-like:WP455
3577	L	GPCRs, Class A Rhodopsin-like:WP455
1524	L	GPCRs, Class A Rhodopsin-like:WP455
26493	L	GPCRs, Class A Rhodopsin-like:WP455
4161	L	GPCRs, Class A Rhodopsin-like:WP455
1234	L	GPCRs, Class A Rhodopsin-like:WP455
1235	L	GPCRs, Class A Rhodopsin-like:WP455
26696	L	GPCRs, Class A Rhodopsin-like:WP455
1237	L	GPCRs, Class A Rhodopsin-like:WP455
1230	L	GPCRs, Class A Rhodopsin-like:WP455
1231	L	GPCRs, Class A Rhodopsin-like:WP455
26692	L	GPCRs, Class A Rhodopsin-like:WP455
1233	L	GPCRs, Class A Rhodopsin-like:WP455
1133	L	GPCRs, Class A Rhodopsin-like:WP455
1132	L	GPCRs, Class A Rhodopsin-like:WP455
1131	L	GPCRs, Class A Rhodopsin-like:WP455
1238	L	GPCRs, Class A Rhodopsin-like:WP455
158131	L	GPCRs, Class A Rhodopsin-like:WP455
9002	L	GPCRs, Class A Rhodopsin-like:WP455
2838	L	GPCRs, Class A Rhodopsin-like:WP455
3269	L	GPCRs, Class A Rhodopsin-like:WP455
81696	L	GPCRs, Class A Rhodopsin-like:WP455
4543	L	GPCRs, Class A Rhodopsin-like:WP455
2834	L	GPCRs, Class A Rhodopsin-like:WP455
2833	L	GPCRs, Class A Rhodopsin-like:WP455
4544	L	GPCRs, Class A Rhodopsin-like:WP455
2831	L	GPCRs, Class A Rhodopsin-like:WP455
2830	L	GPCRs, Class A Rhodopsin-like:WP455
3355	L	GPCRs, Class A Rhodopsin-like:WP455
3354	L	GPCRs, Class A Rhodopsin-like:WP455
148	L	GPCRs, Class A Rhodopsin-like:WP455
3357	L	GPCRs, Class A Rhodopsin-like:WP455
1241	L	GPCRs, Class A Rhodopsin-like:WP455
1240	L	GPCRs, Class A Rhodopsin-like:WP455
643	L	GPCRs, Class A Rhodopsin-like:WP455
8811	L	GPCRs, Class A Rhodopsin-like:WP455
3351	L	GPCRs, Class A Rhodopsin-like:WP455
7852	L	GPCRs, Class A Rhodopsin-like:WP455
81797	L	GPCRs, Class A Rhodopsin-like:WP455
623	L	GPCRs, Class A Rhodopsin-like:WP455
9248	L	GPCRs, Class A Rhodopsin-like:WP455
56670	L	GPCRs, Class A Rhodopsin-like:WP455
624	L	GPCRs, Class A Rhodopsin-like:WP455
64106	L	GPCRs, Class A Rhodopsin-like:WP455
3358	L	GPCRs, Class A Rhodopsin-like:WP455
3352	L	GPCRs, Class A Rhodopsin-like:WP455
5032	L	GPCRs, Class A Rhodopsin-like:WP455
135946	L	GPCRs, Class A Rhodopsin-like:WP455
5030	L	GPCRs, Class A Rhodopsin-like:WP455
5031	L	GPCRs, Class A Rhodopsin-like:WP455
26531	L	GPCRs, Class A Rhodopsin-like:WP455
81697	L	GPCRs, Class A Rhodopsin-like:WP455
26532	L	GPCRs, Class A Rhodopsin-like:WP455
10798	L	GPCRs, Class A Rhodopsin-like:WP455
9034	L	GPCRs, Class A Rhodopsin-like:WP455
1909	L	GPCRs, Class A Rhodopsin-like:WP455
26539	L	GPCRs, Class A Rhodopsin-like:WP455
26538	L	GPCRs, Class A Rhodopsin-like:WP455
887	L	GPCRs, Class A Rhodopsin-like:WP455
8111	L	GPCRs, Class A Rhodopsin-like:WP455
2835	L	GPCRs, Class A Rhodopsin-like:WP455
886	L	GPCRs, Class A Rhodopsin-like:WP455
1813	L	GPCRs, Class A Rhodopsin-like:WP455
4829	L	GPCRs, Class A Rhodopsin-like:WP455
26333	L	GPCRs, Class A Rhodopsin-like:WP455
26188	L	GPCRs, Class A Rhodopsin-like:WP455
5540	L	GPCRs, Class A Rhodopsin-like:WP455
442191	L	GPCRs, Class A Rhodopsin-like:WP455
3360	L	GPCRs, Class A Rhodopsin-like:WP455
26664	L	GPCRs, Class A Rhodopsin-like:WP455
3362	L	GPCRs, Class A Rhodopsin-like:WP455
2832	L	GPCRs, Class A Rhodopsin-like:WP455
266747	L	GPCRs, Class A Rhodopsin-like:WP455
57105	L	GPCRs, Class A Rhodopsin-like:WP455
186	L	GPCRs, Class A Rhodopsin-like:WP455
187	L	GPCRs, Class A Rhodopsin-like:WP455
185	L	GPCRs, Class A Rhodopsin-like:WP455
680	L	GPCRs, Class A Rhodopsin-like:WP455
2150	L	GPCRs, Class A Rhodopsin-like:WP455
8590	L	GPCRs, Class A Rhodopsin-like:WP455
2587	L	GPCRs, Class A Rhodopsin-like:WP455
5028	L	GPCRs, Class A Rhodopsin-like:WP455
5021	L	GPCRs, Class A Rhodopsin-like:WP455
57007	L	GPCRs, Class A Rhodopsin-like:WP455
4986	L	GPCRs, Class A Rhodopsin-like:WP455
116511	L	GPCRs, Class A Rhodopsin-like:WP455
10316	L	GPCRs, Class A Rhodopsin-like:WP455
23432	L	GPCRs, Class A Rhodopsin-like:WP455
6755	L	GPCRs, Class A Rhodopsin-like:WP455
553	L	GPCRs, Class A Rhodopsin-like:WP455
4159	L	GPCRs, Class A Rhodopsin-like:WP455
1910	L	GPCRs, Class A Rhodopsin-like:WP455
8477	L	GPCRs, Class A Rhodopsin-like:WP455
150	L	GPCRs, Class A Rhodopsin-like:WP455
338674	L	GPCRs, Class A Rhodopsin-like:WP455
2925	L	GPCRs, Class A Rhodopsin-like:WP455
283297	L	GPCRs, Class A Rhodopsin-like:WP455
6752	L	GPCRs, Class A Rhodopsin-like:WP455
6753	L	GPCRs, Class A Rhodopsin-like:WP455
6751	L	GPCRs, Class A Rhodopsin-like:WP455
442185	L	GPCRs, Class A Rhodopsin-like:WP455
442184	L	GPCRs, Class A Rhodopsin-like:WP455
6754	L	GPCRs, Class A Rhodopsin-like:WP455
442186	L	GPCRs, Class A Rhodopsin-like:WP455
2358	L	GPCRs, Class A Rhodopsin-like:WP455
2359	L	GPCRs, Class A Rhodopsin-like:WP455
27334	L	GPCRs, Class A Rhodopsin-like:WP455
2693	L	GPCRs, Class A Rhodopsin-like:WP455
2357	L	GPCRs, Class A Rhodopsin-like:WP455
153	L	GPCRs, Class A Rhodopsin-like:WP455
151	L	GPCRs, Class A Rhodopsin-like:WP455
2861	L	GPCRs, Class A Rhodopsin-like:WP455
2862	L	GPCRs, Class A Rhodopsin-like:WP455
2863	L	GPCRs, Class A Rhodopsin-like:WP455
2864	L	GPCRs, Class A Rhodopsin-like:WP455
2865	L	GPCRs, Class A Rhodopsin-like:WP455
2866	L	GPCRs, Class A Rhodopsin-like:WP455
2867	L	GPCRs, Class A Rhodopsin-like:WP455
554	L	GPCRs, Class A Rhodopsin-like:WP455
135948	L	GPCRs, Class A Rhodopsin-like:WP455
10161	L	GPCRs, Class A Rhodopsin-like:WP455
552	L	GPCRs, Class A Rhodopsin-like:WP455
3062	L	GPCRs, Class A Rhodopsin-like:WP455
3361	L	GPCRs, Class A Rhodopsin-like:WP455
3061	L	GPCRs, Class A Rhodopsin-like:WP455
11251	L	GPCRs, Class A Rhodopsin-like:WP455
152	L	GPCRs, Class A Rhodopsin-like:WP455
283160	L	GPCRs, Class A Rhodopsin-like:WP455
1814	L	GPCRs, Class A Rhodopsin-like:WP455
1815	L	GPCRs, Class A Rhodopsin-like:WP455
26212	L	GPCRs, Class A Rhodopsin-like:WP455
5729	L	GPCRs, Class A Rhodopsin-like:WP455
1812	L	GPCRs, Class A Rhodopsin-like:WP455
120776	L	GPCRs, Class A Rhodopsin-like:WP455
51554	L	GPCRs, Class A Rhodopsin-like:WP455
7201	L	GPCRs, Class A Rhodopsin-like:WP455
5724	L	GPCRs, Class A Rhodopsin-like:WP455
3973	L	GPCRs, Class A Rhodopsin-like:WP455
2850	L	GPCRs, Class A Rhodopsin-like:WP455
8484	L	GPCRs, Class A Rhodopsin-like:WP455
155	L	GPCRs, Class A Rhodopsin-like:WP455
8843	L	GPCRs, Class A Rhodopsin-like:WP455
146	L	GPCRs, Class A Rhodopsin-like:WP455
147	L	GPCRs, Class A Rhodopsin-like:WP455
140	L	GPCRs, Class A Rhodopsin-like:WP455
26211	L	GPCRs, Class A Rhodopsin-like:WP455
611	L	GPCRs, Class A Rhodopsin-like:WP455
8390	L	GPCRs, Class A Rhodopsin-like:WP455
1816	L	GPCRs, Class A Rhodopsin-like:WP455
8392	L	GPCRs, Class A Rhodopsin-like:WP455
126370	L	GPCRs, Class A Rhodopsin-like:WP455
27198	L	GPCRs, Class A Rhodopsin-like:WP455
5734	L	GPCRs, Class A Rhodopsin-like:WP455
5737	L	GPCRs, Class A Rhodopsin-like:WP455
